,time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h)
7764,2019-05-19 21:00:00,0.8975,0.0,0.0,0.05,0.01,0.01,0.13,0.4523227383863081
7765,2019-05-19 21:15:00,0.8975,0.0,0.0,0.05,0.01,0.01,0.13,0.4523227383863081
7766,2019-05-19 21:30:00,0.8800000000000001,0.0,0.0,0.4,0.13,0.15,0.63,0.3520782396088019
7767,2019-05-19 21:45:00,0.8800000000000001,0.0,0.0,0.4,0.13,0.15,0.63,0.3520782396088019
7768,2019-05-19 22:00:00,0.8800000000000001,0.0,0.0,0.4,0.13,0.15,0.63,0.3520782396088019
7769,2019-05-19 22:15:00,0.8800000000000001,0.0,0.0,0.4,0.13,0.15,0.63,0.3520782396088019
7770,2019-05-19 22:30:00,0.8699999999999999,0.0,0.0,0.3,0.01,0.1,0.78,0.3545232273838631
7771,2019-05-19 22:45:00,0.8699999999999999,0.0,0.0,0.3,0.01,0.1,0.78,0.3545232273838631
7772,2019-05-19 23:00:00,0.8699999999999999,0.0,0.0,0.3,0.01,0.1,0.78,0.3545232273838631
7773,2019-05-19 23:15:00,0.8699999999999999,0.0,0.0,0.3,0.01,0.1,0.78,0.3545232273838631
7774,2019-05-19 23:30:00,0.8550000000000001,0.0,0.0,0.34,0.07,0.07,0.77,0.3520782396088019
7775,2019-05-19 23:45:00,0.8550000000000001,0.0,0.0,0.34,0.07,0.07,0.77,0.3520782396088019
7776,2019-05-20 06:00:00,0.7825,0.0,0.0,0.6,0.21,0.25,0.88,0.2909535452322738
7777,2019-05-20 06:15:00,0.7825,0.0,0.0,0.6,0.21,0.25,0.88,0.2909535452322738
7778,2019-05-20 06:30:00,0.78,0.0,0.0,0.47,0.2,0.05,0.86,0.3325183374083129
7779,2019-05-20 06:45:00,0.78,0.0,0.0,0.47,0.2,0.05,0.86,0.3325183374083129
7780,2019-05-20 07:00:00,0.78,0.0,0.0,0.47,0.2,0.05,0.86,0.3325183374083129
7781,2019-05-20 07:15:00,0.78,0.0,0.0,0.47,0.2,0.05,0.86,0.3325183374083129
7782,2019-05-20 07:30:00,0.7699999999999999,0.0,0.0,0.49,0.2,0.06,0.9,0.3325183374083129
7783,2019-05-20 07:45:00,0.7699999999999999,0.0,0.0,0.49,0.2,0.06,0.9,0.3325183374083129
7784,2019-05-20 08:00:00,0.7699999999999999,0.0,0.0,0.49,0.2,0.06,0.9,0.3325183374083129
7785,2019-05-20 08:15:00,0.7699999999999999,0.0,0.0,0.49,0.2,0.06,0.9,0.3325183374083129
7786,2019-05-20 08:30:00,0.7625,0.0,0.0,0.5,0.19,0.1,0.91,0.293398533007335
7787,2019-05-20 08:45:00,0.7625,0.0,0.0,0.5,0.19,0.1,0.91,0.293398533007335
7788,2019-05-20 09:00:00,0.7625,0.0,0.0,0.5,0.19,0.1,0.91,0.293398533007335
7789,2019-05-20 09:15:00,0.7625,0.0,0.0,0.5,0.19,0.1,0.91,0.293398533007335
7790,2019-05-20 09:30:00,0.7849999999999999,0.0,0.0,0.5,0.11,0.21,0.91,0.2004889975550122
7791,2019-05-20 09:45:00,0.7849999999999999,0.0,0.0,0.5,0.11,0.21,0.91,0.2004889975550122
7792,2019-05-20 10:00:00,0.7849999999999999,0.0,0.0,0.5,0.11,0.21,0.91,0.2004889975550122
7793,2019-05-20 10:15:00,0.7849999999999999,0.0,0.0,0.5,0.11,0.21,0.91,0.2004889975550122
7794,2019-05-20 10:30:00,0.7925000000000001,0.0,0.0,0.41,0.09,0.11,0.86,0.2713936430317848
7795,2019-05-20 10:45:00,0.7925000000000001,0.0,0.0,0.41,0.09,0.11,0.86,0.2713936430317848
7796,2019-05-20 11:00:00,0.7925000000000001,0.0,0.0,0.41,0.09,0.11,0.86,0.2713936430317848
7797,2019-05-20 11:15:00,0.7925000000000001,0.0,0.0,0.41,0.09,0.11,0.86,0.2713936430317848
7798,2019-05-20 11:30:00,0.8099999999999999,0.0,0.0,0.5,0.12,0.26,0.78,0.3154034229828851
7799,2019-05-20 11:45:00,0.8099999999999999,0.0,0.0,0.5,0.12,0.26,0.78,0.3154034229828851
7800,2019-05-20 12:00:00,0.8099999999999999,0.0,0.0,0.5,0.12,0.26,0.78,0.3154034229828851
7801,2019-05-20 12:15:00,0.8099999999999999,0.0,0.0,0.5,0.12,0.26,0.78,0.3154034229828851
7802,2019-05-20 12:30:00,0.8425,0.0,0.0,0.4,0.0,0.34,0.66,0.3276283618581907
7803,2019-05-20 12:45:00,0.8425,0.0,0.0,0.4,0.0,0.34,0.66,0.3276283618581907
7804,2019-05-20 13:00:00,0.8425,0.0,0.0,0.4,0.0,0.34,0.66,0.3276283618581907
7805,2019-05-20 13:15:00,0.8425,0.0,0.0,0.4,0.0,0.34,0.66,0.3276283618581907
7806,2019-05-20 13:30:00,0.8925000000000001,0.0,0.0,0.41,0.0,0.3,0.75,0.3398533007334963
7807,2019-05-20 13:45:00,0.8925000000000001,0.0,0.0,0.41,0.0,0.3,0.75,0.3398533007334963
7808,2019-05-20 14:00:00,0.8925000000000001,0.0,0.0,0.41,0.0,0.3,0.75,0.3398533007334963
7809,2019-05-20 14:15:00,0.8925000000000001,0.0,0.0,0.41,0.0,0.3,0.75,0.3398533007334963
7810,2019-05-20 14:30:00,0.9475,0.0,0.0,0.44,0.01,0.34,0.77,0.3545232273838631
7811,2019-05-20 14:45:00,0.9475,0.0,0.0,0.44,0.01,0.34,0.77,0.3545232273838631
7812,2019-05-20 15:00:00,0.9475,0.0,0.0,0.44,0.01,0.34,0.77,0.3545232273838631
7813,2019-05-20 15:15:00,0.9475,0.0,0.0,0.44,0.01,0.34,0.77,0.3545232273838631
7814,2019-05-20 15:30:00,0.9725,0.0,0.0,0.42,0.08,0.44,0.27,0.4205378973105135
7815,2019-05-20 15:45:00,0.9725,0.0,0.0,0.42,0.08,0.44,0.27,0.4205378973105135
7816,2019-05-20 16:00:00,0.9725,0.0,0.0,0.42,0.08,0.44,0.27,0.4205378973105135
7817,2019-05-20 16:15:00,0.9725,0.0,0.0,0.42,0.08,0.44,0.27,0.4205378973105135
7818,2019-05-20 16:30:00,0.9875,0.0,0.0,0.28,0.1,0.14,0.34,0.4327628361858192
7819,2019-05-20 16:45:00,0.9875,0.0,0.0,0.28,0.1,0.14,0.34,0.4327628361858192
7820,2019-05-20 17:00:00,0.9875,0.0,0.0,0.28,0.1,0.14,0.34,0.4327628361858192
7821,2019-05-20 17:15:00,0.9875,0.0,0.0,0.28,0.1,0.14,0.34,0.4327628361858192
7822,2019-05-20 17:30:00,0.9975,0.0,0.0,0.16,0.11,0.1,0.0,0.4669926650366748
7823,2019-05-20 17:45:00,0.9975,0.0,0.0,0.16,0.11,0.1,0.0,0.4669926650366748
7824,2019-05-20 18:00:00,0.9975,0.0,0.0,0.16,0.11,0.1,0.0,0.4669926650366748
7825,2019-05-20 18:15:00,0.9975,0.0,0.0,0.16,0.11,0.1,0.0,0.4669926650366748
7826,2019-05-20 18:30:00,0.9975,0.0,0.0,0.29,0.23,0.14,0.0,0.4816625916870417
7827,2019-05-20 18:45:00,0.9975,0.0,0.0,0.29,0.23,0.14,0.0,0.4816625916870417
7828,2019-05-20 19:00:00,0.9975,0.0,0.0,0.29,0.23,0.14,0.0,0.4816625916870417
7829,2019-05-20 19:15:00,0.9975,0.0,0.0,0.29,0.23,0.14,0.0,0.4816625916870417
7830,2019-05-20 19:30:00,1.0,0.0,0.0,0.12,0.02,0.17,0.0,0.4205378973105135
7831,2019-05-20 19:45:00,1.0,0.0,0.0,0.12,0.02,0.17,0.0,0.4205378973105135
7832,2019-05-20 20:00:00,1.0,0.0,0.0,0.12,0.02,0.17,0.0,0.4205378973105135
7833,2019-05-20 20:15:00,1.0,0.0,0.0,0.12,0.02,0.17,0.0,0.4205378973105135
7834,2019-05-20 20:30:00,0.9825,0.0,0.0,0.21,0.03,0.31,0.0,0.3838630806845966
7835,2019-05-20 20:45:00,0.9825,0.0,0.0,0.21,0.03,0.31,0.0,0.3838630806845966
7836,2019-05-20 21:00:00,0.9825,0.0,0.0,0.21,0.03,0.31,0.0,0.3838630806845966
7837,2019-05-20 21:15:00,0.9825,0.0,0.0,0.21,0.03,0.31,0.0,0.3838630806845966
7838,2019-05-20 21:30:00,0.9625,0.0,0.0,0.41,0.0,0.64,0.07,0.2640586797066014
7839,2019-05-20 21:45:00,0.9625,0.0,0.0,0.41,0.0,0.64,0.07,0.2640586797066014
7840,2019-05-20 22:00:00,0.9625,0.0,0.0,0.41,0.0,0.64,0.07,0.2640586797066014
7841,2019-05-20 22:15:00,0.9625,0.0,0.0,0.41,0.0,0.64,0.07,0.2640586797066014
7842,2019-05-20 22:30:00,0.9475,0.0,0.0,0.25,0.0,0.22,0.4,0.2078239608801956
7843,2019-05-20 22:45:00,0.9475,0.0,0.0,0.25,0.0,0.22,0.4,0.2078239608801956
7844,2019-05-20 23:00:00,0.9475,0.0,0.0,0.25,0.0,0.22,0.4,0.2078239608801956
7845,2019-05-20 23:15:00,0.9475,0.0,0.0,0.25,0.0,0.22,0.4,0.2078239608801956
7846,2019-05-20 23:30:00,0.93,0.0,0.0,0.09,0.0,0.15,0.01,0.2102689486552567
7847,2019-05-20 23:45:00,0.93,0.0,0.0,0.09,0.0,0.15,0.01,0.2102689486552567
7848,2019-05-21 06:00:00,0.76,0.0,0.0,0.04,0.0,0.0,0.12,0.4034229828850856
7849,2019-05-21 06:15:00,0.76,0.0,0.0,0.04,0.0,0.0,0.12,0.4034229828850856
7850,2019-05-21 06:30:00,0.7425,0.0,0.0,0.18,0.0,0.0,0.61,0.4132029339853301
7851,2019-05-21 06:45:00,0.7425,0.0,0.0,0.18,0.0,0.0,0.61,0.4132029339853301
7852,2019-05-21 07:00:00,0.7425,0.0,0.0,0.18,0.0,0.0,0.61,0.4132029339853301
7853,2019-05-21 07:15:00,0.7425,0.0,0.0,0.18,0.0,0.0,0.61,0.4132029339853301
7854,2019-05-21 07:30:00,0.7175,0.0,0.0,0.17,0.0,0.0,0.56,0.4376528117359414
7855,2019-05-21 07:45:00,0.7175,0.0,0.0,0.17,0.0,0.0,0.56,0.4376528117359414
7856,2019-05-21 08:00:00,0.7175,0.0,0.0,0.17,0.0,0.0,0.56,0.4376528117359414
7857,2019-05-21 08:15:00,0.7175,0.0,0.0,0.17,0.0,0.0,0.56,0.4376528117359414
7858,2019-05-21 08:30:00,0.6925000000000001,0.0,0.0,0.18,0.0,0.0,0.59,0.4816625916870417
7859,2019-05-21 08:45:00,0.6925000000000001,0.0,0.0,0.18,0.0,0.0,0.59,0.4816625916870417
7860,2019-05-21 09:00:00,0.6925000000000001,0.0,0.0,0.18,0.0,0.0,0.59,0.4816625916870417
7861,2019-05-21 09:15:00,0.6925000000000001,0.0,0.0,0.18,0.0,0.0,0.59,0.4816625916870417
7862,2019-05-21 09:30:00,0.6699999999999999,0.0,0.0,0.4,0.2,0.0,0.74,0.4449877750611248
7863,2019-05-21 09:45:00,0.6699999999999999,0.0,0.0,0.4,0.2,0.0,0.74,0.4449877750611248
7864,2019-05-21 10:00:00,0.6699999999999999,0.0,0.0,0.4,0.2,0.0,0.74,0.4449877750611248
7865,2019-05-21 10:15:00,0.6699999999999999,0.0,0.0,0.4,0.2,0.0,0.74,0.4449877750611248
7866,2019-05-21 10:30:00,0.6675,0.0,0.0,0.29,0.06,0.0,0.79,0.4963325183374083
7867,2019-05-21 10:45:00,0.6675,0.0,0.0,0.29,0.06,0.0,0.79,0.4963325183374083
7868,2019-05-21 11:00:00,0.6675,0.0,0.0,0.29,0.06,0.0,0.79,0.4963325183374083
7869,2019-05-21 11:15:00,0.6675,0.0,0.0,0.29,0.06,0.0,0.79,0.4963325183374083
7870,2019-05-21 11:30:00,0.6625,0.0,0.0,0.26,0.01,0.0,0.83,0.5501222493887531
7871,2019-05-21 11:45:00,0.6625,0.0,0.0,0.26,0.01,0.0,0.83,0.5501222493887531
7872,2019-05-21 12:00:00,0.6625,0.0,0.0,0.26,0.01,0.0,0.83,0.5501222493887531
7873,2019-05-21 12:15:00,0.6625,0.0,0.0,0.26,0.01,0.0,0.83,0.5501222493887531
7874,2019-05-21 12:30:00,0.6625,0.0,0.0,0.16,0.0,0.0,0.52,0.4767726161369193
7875,2019-05-21 12:45:00,0.6625,0.0,0.0,0.16,0.0,0.0,0.52,0.4767726161369193
7876,2019-05-21 13:00:00,0.6625,0.0,0.0,0.16,0.0,0.0,0.52,0.4767726161369193
7877,2019-05-21 13:15:00,0.6625,0.0,0.0,0.16,0.0,0.0,0.52,0.4767726161369193
7878,2019-05-21 13:30:00,0.6799999999999999,0.0,0.0,0.04,0.0,0.0,0.13,0.5036674816625918
7879,2019-05-21 13:45:00,0.6799999999999999,0.0,0.0,0.04,0.0,0.0,0.13,0.5036674816625918
7880,2019-05-21 14:00:00,0.6799999999999999,0.0,0.0,0.04,0.0,0.0,0.13,0.5036674816625918
7881,2019-05-21 14:15:00,0.6799999999999999,0.0,0.0,0.04,0.0,0.0,0.13,0.5036674816625918
7882,2019-05-21 14:30:00,0.7150000000000001,0.0,0.0,0.17,0.0,0.0,0.58,0.4865525672371639
7883,2019-05-21 14:45:00,0.7150000000000001,0.0,0.0,0.17,0.0,0.0,0.58,0.4865525672371639
7884,2019-05-21 15:00:00,0.7150000000000001,0.0,0.0,0.17,0.0,0.0,0.58,0.4865525672371639
7885,2019-05-21 15:15:00,0.7150000000000001,0.0,0.0,0.17,0.0,0.0,0.58,0.4865525672371639
7886,2019-05-21 15:30:00,0.7300000000000001,0.0,0.0,0.14,0.0,0.0,0.48,0.5061124694376529
7887,2019-05-21 15:45:00,0.7300000000000001,0.0,0.0,0.14,0.0,0.0,0.48,0.5061124694376529
7888,2019-05-21 16:00:00,0.7300000000000001,0.0,0.0,0.14,0.0,0.0,0.48,0.5061124694376529
7889,2019-05-21 16:15:00,0.7300000000000001,0.0,0.0,0.14,0.0,0.0,0.48,0.5061124694376529
7890,2019-05-21 16:30:00,0.76,0.0,0.0,0.25,0.0,0.0,0.82,0.4987775061124695
7891,2019-05-21 16:45:00,0.76,0.0,0.0,0.25,0.0,0.0,0.82,0.4987775061124695
7892,2019-05-21 17:00:00,0.76,0.0,0.0,0.25,0.0,0.0,0.82,0.4987775061124695
7893,2019-05-21 17:15:00,0.76,0.0,0.0,0.25,0.0,0.0,0.82,0.4987775061124695
7894,2019-05-21 17:30:00,0.7875,0.0,0.0,0.28,0.0,0.0,0.94,0.508557457212714
7895,2019-05-21 17:45:00,0.7875,0.0,0.0,0.28,0.0,0.0,0.94,0.508557457212714
7896,2019-05-21 18:00:00,0.7875,0.0,0.0,0.28,0.0,0.0,0.94,0.508557457212714
7897,2019-05-21 18:15:00,0.7875,0.0,0.0,0.28,0.0,0.0,0.94,0.508557457212714
7898,2019-05-21 18:30:00,0.805,0.0,0.0,0.14,0.0,0.0,0.47,0.5158924205378974
7899,2019-05-21 18:45:00,0.805,0.0,0.0,0.14,0.0,0.0,0.47,0.5158924205378974
7900,2019-05-21 19:00:00,0.805,0.0,0.0,0.14,0.0,0.0,0.47,0.5158924205378974
7901,2019-05-21 19:15:00,0.805,0.0,0.0,0.14,0.0,0.0,0.47,0.5158924205378974
7902,2019-05-21 19:30:00,0.8225,0.0,0.0,0.16,0.0,0.0,0.54,0.4963325183374083
7903,2019-05-21 19:45:00,0.8225,0.0,0.0,0.16,0.0,0.0,0.54,0.4963325183374083
7904,2019-05-21 20:00:00,0.8225,0.0,0.0,0.16,0.0,0.0,0.54,0.4963325183374083
7905,2019-05-21 20:15:00,0.8225,0.0,0.0,0.16,0.0,0.0,0.54,0.4963325183374083
7906,2019-05-21 20:30:00,0.8324999999999999,0.0,0.0,0.15,0.0,0.0,0.49,0.4963325183374083
7907,2019-05-21 20:45:00,0.8324999999999999,0.0,0.0,0.15,0.0,0.0,0.49,0.4963325183374083
7908,2019-05-21 21:00:00,0.8324999999999999,0.0,0.0,0.15,0.0,0.0,0.49,0.4963325183374083
7909,2019-05-21 21:15:00,0.8324999999999999,0.0,0.0,0.15,0.0,0.0,0.49,0.4963325183374083
7910,2019-05-21 21:30:00,0.825,0.0,0.0,0.08,0.0,0.02,0.24,0.4254278728606357
7911,2019-05-21 21:45:00,0.825,0.0,0.0,0.08,0.0,0.02,0.24,0.4254278728606357
7912,2019-05-21 22:00:00,0.825,0.0,0.0,0.08,0.0,0.02,0.24,0.4254278728606357
7913,2019-05-21 22:15:00,0.825,0.0,0.0,0.08,0.0,0.02,0.24,0.4254278728606357
7914,2019-05-21 22:30:00,0.8099999999999999,0.0,0.0,0.15,0.0,0.0,0.51,0.3789731051344743
7915,2019-05-21 22:45:00,0.8099999999999999,0.0,0.0,0.15,0.0,0.0,0.51,0.3789731051344743
7916,2019-05-21 23:00:00,0.8099999999999999,0.0,0.0,0.15,0.0,0.0,0.51,0.3789731051344743
7917,2019-05-21 23:15:00,0.8099999999999999,0.0,0.0,0.15,0.0,0.0,0.51,0.3789731051344743
7918,2019-05-21 23:30:00,0.78,0.0,0.0,0.18,0.0,0.0,0.61,0.3643031784841076
7919,2019-05-21 23:45:00,0.78,0.0,0.0,0.18,0.0,0.0,0.61,0.3643031784841076
7920,2019-05-22 06:00:00,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.334963325183374
7921,2019-05-22 06:15:00,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.334963325183374
7922,2019-05-22 06:30:00,0.6449999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3154034229828851
7923,2019-05-22 06:45:00,0.6449999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3154034229828851
7924,2019-05-22 07:00:00,0.6449999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3154034229828851
7925,2019-05-22 07:15:00,0.6449999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3154034229828851
7926,2019-05-22 07:30:00,0.6325,0.0,0.0,0.0,0.0,0.0,0.0,0.3007334963325183
7927,2019-05-22 07:45:00,0.6325,0.0,0.0,0.0,0.0,0.0,0.0,0.3007334963325183
7928,2019-05-22 08:00:00,0.6325,0.0,0.0,0.0,0.0,0.0,0.0,0.3007334963325183
7929,2019-05-22 08:15:00,0.6325,0.0,0.0,0.0,0.0,0.0,0.0,0.3007334963325183
7930,2019-05-22 08:30:00,0.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.2762836185819071
7931,2019-05-22 08:45:00,0.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.2762836185819071
7932,2019-05-22 09:00:00,0.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.2762836185819071
7933,2019-05-22 09:15:00,0.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.2762836185819071
7934,2019-05-22 09:30:00,0.6325,0.0,0.0,0.0,0.0,0.0,0.0,0.2127139364303178
7935,2019-05-22 09:45:00,0.6325,0.0,0.0,0.0,0.0,0.0,0.0,0.2127139364303178
7936,2019-05-22 10:00:00,0.6325,0.0,0.0,0.0,0.0,0.0,0.0,0.2127139364303178
7937,2019-05-22 10:15:00,0.6325,0.0,0.0,0.0,0.0,0.0,0.0,0.2127139364303178
7938,2019-05-22 10:30:00,0.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.2420537897310513
7939,2019-05-22 10:45:00,0.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.2420537897310513
7940,2019-05-22 11:00:00,0.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.2420537897310513
7941,2019-05-22 11:15:00,0.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.2420537897310513
7942,2019-05-22 11:30:00,0.6725,0.0,0.0,0.0,0.0,0.0,0.0,0.19559902200489
7943,2019-05-22 11:45:00,0.6725,0.0,0.0,0.0,0.0,0.0,0.0,0.19559902200489
7944,2019-05-22 12:00:00,0.6725,0.0,0.0,0.0,0.0,0.0,0.0,0.19559902200489
7945,2019-05-22 12:15:00,0.6725,0.0,0.0,0.0,0.0,0.0,0.0,0.19559902200489
7946,2019-05-22 12:30:00,0.7074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2029339853300733
7947,2019-05-22 12:45:00,0.7074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2029339853300733
7948,2019-05-22 13:00:00,0.7074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2029339853300733
7949,2019-05-22 13:15:00,0.7074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2029339853300733
7950,2019-05-22 13:30:00,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.2469437652811736
7951,2019-05-22 13:45:00,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.2469437652811736
7952,2019-05-22 14:00:00,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.2469437652811736
7953,2019-05-22 14:15:00,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.2469437652811736
7954,2019-05-22 14:30:00,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.2640586797066014
7955,2019-05-22 14:45:00,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.2640586797066014
7956,2019-05-22 15:00:00,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.2640586797066014
7957,2019-05-22 15:15:00,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.2640586797066014
7958,2019-05-22 15:30:00,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.2396088019559902
7959,2019-05-22 15:45:00,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.2396088019559902
7960,2019-05-22 16:00:00,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.2396088019559902
7961,2019-05-22 16:15:00,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.2396088019559902
7962,2019-05-22 16:30:00,0.8099999999999999,0.0,0.0,0.01,0.0,0.0,0.03,0.2200488997555012
7963,2019-05-22 16:45:00,0.8099999999999999,0.0,0.0,0.01,0.0,0.0,0.03,0.2200488997555012
7964,2019-05-22 17:00:00,0.8099999999999999,0.0,0.0,0.01,0.0,0.0,0.03,0.2200488997555012
7965,2019-05-22 17:15:00,0.8099999999999999,0.0,0.0,0.01,0.0,0.0,0.03,0.2200488997555012
7966,2019-05-22 17:30:00,0.8225,0.0,0.0,0.02,0.0,0.0,0.07,0.1711491442542787
7967,2019-05-22 17:45:00,0.8225,0.0,0.0,0.02,0.0,0.0,0.07,0.1711491442542787
7968,2019-05-22 18:00:00,0.8225,0.0,0.0,0.02,0.0,0.0,0.07,0.1711491442542787
7969,2019-05-22 18:15:00,0.8225,0.0,0.0,0.02,0.0,0.0,0.07,0.1711491442542787
7970,2019-05-22 18:30:00,0.8275,0.0,0.0,0.29,0.0,0.0,0.98,0.1711491442542787
7971,2019-05-22 18:45:00,0.8275,0.0,0.0,0.29,0.0,0.0,0.98,0.1711491442542787
7972,2019-05-22 19:00:00,0.8275,0.0,0.0,0.29,0.0,0.0,0.98,0.1711491442542787
7973,2019-05-22 19:15:00,0.8275,0.0,0.0,0.29,0.0,0.0,0.98,0.1711491442542787
7974,2019-05-22 19:30:00,0.8300000000000001,0.0,0.0,0.28,0.0,0.0,0.94,0.1784841075794621
7975,2019-05-22 19:45:00,0.8300000000000001,0.0,0.0,0.28,0.0,0.0,0.94,0.1784841075794621
7976,2019-05-22 20:00:00,0.8300000000000001,0.0,0.0,0.28,0.0,0.0,0.94,0.1784841075794621
7977,2019-05-22 20:15:00,0.8300000000000001,0.0,0.0,0.28,0.0,0.0,0.94,0.1784841075794621
7978,2019-05-22 20:30:00,0.8400000000000001,0.0,0.0,0.34,0.0,0.15,0.82,0.1344743276283618
7979,2019-05-22 20:45:00,0.8400000000000001,0.0,0.0,0.34,0.0,0.15,0.82,0.1344743276283618
7980,2019-05-22 21:00:00,0.8400000000000001,0.0,0.0,0.34,0.0,0.15,0.82,0.1344743276283618
7981,2019-05-22 21:15:00,0.8400000000000001,0.0,0.0,0.34,0.0,0.15,0.82,0.1344743276283618
7982,2019-05-22 21:30:00,0.8400000000000001,0.0,0.0,0.45,0.0,0.26,0.98,0.0268948655256723
7983,2019-05-22 21:45:00,0.8400000000000001,0.0,0.0,0.45,0.0,0.26,0.98,0.0268948655256723
7984,2019-05-22 22:00:00,0.8400000000000001,0.0,0.0,0.45,0.0,0.26,0.98,0.0268948655256723
7985,2019-05-22 22:15:00,0.8400000000000001,0.0,0.0,0.45,0.0,0.26,0.98,0.0268948655256723
7986,2019-05-22 22:30:00,0.8574999999999999,0.0,0.0,0.3,0.0,0.0,1.0,0.1173594132029339
7987,2019-05-22 22:45:00,0.8574999999999999,0.0,0.0,0.3,0.0,0.0,1.0,0.1173594132029339
7988,2019-05-22 23:00:00,0.8574999999999999,0.0,0.0,0.3,0.0,0.0,1.0,0.1173594132029339
7989,2019-05-22 23:15:00,0.8574999999999999,0.0,0.0,0.3,0.0,0.0,1.0,0.1173594132029339
7990,2019-05-22 23:30:00,0.8099999999999999,0.0,0.0,0.3,0.0,0.0,1.0,0.1662591687041564
7991,2019-05-22 23:45:00,0.8099999999999999,0.0,0.0,0.3,0.0,0.0,1.0,0.1662591687041564
7992,2019-05-23 06:00:00,0.7175,0.0,0.0,0.45,0.0,0.28,0.94,0.2836185819070904
7993,2019-05-23 06:15:00,0.7175,0.0,0.0,0.45,0.0,0.28,0.94,0.2836185819070904
7994,2019-05-23 06:30:00,0.71,0.0,0.0,0.66,0.0,0.62,0.95,0.2713936430317848
7995,2019-05-23 06:45:00,0.71,0.0,0.0,0.66,0.0,0.62,0.95,0.2713936430317848
7996,2019-05-23 07:00:00,0.71,0.0,0.0,0.66,0.0,0.62,0.95,0.2713936430317848
7997,2019-05-23 07:15:00,0.71,0.0,0.0,0.66,0.0,0.62,0.95,0.2713936430317848
7998,2019-05-23 07:30:00,0.71,0.0,0.0,0.73,0.0,0.72,0.99,0.1858190709046454
7999,2019-05-23 07:45:00,0.71,0.0,0.0,0.73,0.0,0.72,0.99,0.1858190709046454
8000,2019-05-23 08:00:00,0.71,0.0,0.0,0.73,0.0,0.72,0.99,0.1858190709046454
8001,2019-05-23 08:15:00,0.71,0.0,0.0,0.73,0.0,0.72,0.99,0.1858190709046454
8002,2019-05-23 08:30:00,0.7050000000000001,0.0612244897959183,0.0612244897959183,0.87,0.0,0.96,0.97,0.1540342298288508
8003,2019-05-23 08:45:00,0.7050000000000001,0.0612244897959183,0.0612244897959183,0.87,0.0,0.96,0.97,0.1540342298288508
8004,2019-05-23 09:00:00,0.7050000000000001,0.0612244897959183,0.0612244897959183,0.87,0.0,0.96,0.97,0.1540342298288508
8005,2019-05-23 09:15:00,0.7050000000000001,0.0612244897959183,0.0612244897959183,0.87,0.0,0.96,0.97,0.1540342298288508
8006,2019-05-23 09:30:00,0.6775,0.0408163265306122,0.0408163265306122,1.0,0.59,0.99,0.9,0.078239608801956
8007,2019-05-23 09:45:00,0.6775,0.0408163265306122,0.0408163265306122,1.0,0.59,0.99,0.9,0.078239608801956
8008,2019-05-23 10:00:00,0.6775,0.0408163265306122,0.0408163265306122,1.0,0.59,0.99,0.9,0.078239608801956
8009,2019-05-23 10:15:00,0.6775,0.0408163265306122,0.0408163265306122,1.0,0.59,0.99,0.9,0.078239608801956
8010,2019-05-23 10:30:00,0.6699999999999999,0.0204081632653061,0.0204081632653061,1.0,1.0,0.99,0.95,0.2224938875305623
8011,2019-05-23 10:45:00,0.6699999999999999,0.0204081632653061,0.0204081632653061,1.0,1.0,0.99,0.95,0.2224938875305623
8012,2019-05-23 11:00:00,0.6699999999999999,0.0204081632653061,0.0204081632653061,1.0,1.0,0.99,0.95,0.2224938875305623
