departure_time,air_temp,dew_point,sea_level_pressure,wind_speed,sky_condition
2017-10-28 09:45:00,0.40384615384615385,0.39285714285714285,0.7922077922077944,0.3125,0.5185185185185185
2017-10-28 10:00:00,0.40384615384615385,0.39285714285714285,0.7922077922077944,0.3125,0.5185185185185185
2017-10-28 10:15:00,0.40384615384615385,0.39285714285714285,0.7922077922077944,0.3125,0.5185185185185185
2017-10-28 10:30:00,0.36538461538461536,0.39285714285714285,0.8116883116883109,0.125,0.25925925925925924
2017-10-28 10:45:00,0.36538461538461536,0.39285714285714285,0.8116883116883109,0.125,0.25925925925925924
2017-10-28 11:00:00,0.36538461538461536,0.39285714285714285,0.8116883116883109,0.125,0.25925925925925924
2017-10-28 11:15:00,0.36538461538461536,0.39285714285714285,0.8116883116883109,0.125,0.25925925925925924
2017-10-28 11:30:00,0.4403846153846154,0.3071428571428571,0.8311688311688323,0.25,0.0
2017-10-28 11:45:00,0.4403846153846154,0.3071428571428571,0.8311688311688323,0.25,0.0
2017-10-28 12:00:00,0.4403846153846154,0.3071428571428571,0.8311688311688323,0.25,0.0
2017-10-28 12:15:00,0.4403846153846154,0.3071428571428571,0.8311688311688323,0.25,0.0
2017-10-28 12:30:00,0.36538461538461536,0.375,0.8484848484848486,0.3125,0.3333333333333333
2017-10-28 12:45:00,0.36538461538461536,0.375,0.8484848484848486,0.3125,0.3333333333333333
2017-10-28 13:00:00,0.36538461538461536,0.375,0.8484848484848486,0.3125,0.3333333333333333
2017-10-28 13:15:00,0.36538461538461536,0.375,0.8484848484848486,0.3125,0.3333333333333333
2017-10-28 13:30:00,0.34615384615384615,0.375,0.8658008658008649,0.25,0.6666666666666666
2017-10-28 13:45:00,0.34615384615384615,0.375,0.8658008658008649,0.25,0.6666666666666666
2017-10-28 14:00:00,0.34615384615384615,0.375,0.8658008658008649,0.25,0.6666666666666666
2017-10-28 14:15:00,0.34615384615384615,0.375,0.8658008658008649,0.25,0.6666666666666666
2017-10-28 14:30:00,0.4076923076923077,0.2910714285714286,0.8831168831168813,0.3125,1.0
2017-10-28 14:45:00,0.4076923076923077,0.2910714285714286,0.8831168831168813,0.3125,1.0
2017-10-28 15:00:00,0.4076923076923077,0.2910714285714286,0.8831168831168813,0.3125,1.0
2017-10-28 15:15:00,0.4076923076923077,0.2910714285714286,0.8831168831168813,0.3125,1.0
2017-10-28 15:30:00,0.36538461538461536,0.35714285714285715,0.8888888888888867,0.3125,1.0
2017-10-28 15:45:00,0.36538461538461536,0.35714285714285715,0.8888888888888867,0.3125,1.0
2017-10-28 16:00:00,0.36538461538461536,0.35714285714285715,0.8888888888888867,0.3125,1.0
2017-10-28 16:15:00,0.36538461538461536,0.35714285714285715,0.8888888888888867,0.3125,1.0
2017-10-28 16:30:00,0.34615384615384615,0.35714285714285715,0.8946608946608922,0.25,1.0
2017-10-28 16:45:00,0.34615384615384615,0.35714285714285715,0.8946608946608922,0.25,1.0
2017-10-28 17:00:00,0.34615384615384615,0.35714285714285715,0.8946608946608922,0.25,1.0
2017-10-28 17:15:00,0.34615384615384615,0.35714285714285715,0.8946608946608922,0.25,1.0
2017-10-28 17:30:00,0.3807692307692308,0.26964285714285713,0.9004329004328976,0.1875,1.0
2017-10-28 17:45:00,0.3807692307692308,0.26964285714285713,0.9004329004328976,0.1875,1.0
2017-10-28 18:00:00,0.3807692307692308,0.26964285714285713,0.9004329004328976,0.1875,1.0
2017-10-28 18:15:00,0.3807692307692308,0.26964285714285713,0.9004329004328976,0.1875,1.0
2017-10-28 18:30:00,0.34615384615384615,0.30357142857142855,0.8968253968253923,0.3125,1.0
2017-10-28 18:45:00,0.34615384615384615,0.30357142857142855,0.8968253968253923,0.3125,1.0
2017-10-28 19:00:00,0.34615384615384615,0.30357142857142855,0.8968253968253923,0.3125,1.0
2017-10-28 19:15:00,0.34615384615384615,0.30357142857142855,0.8968253968253923,0.3125,1.0
2017-10-28 19:30:00,0.34615384615384615,0.30357142857142855,0.893217893217892,0.3125,1.0
2017-10-28 19:45:00,0.34615384615384615,0.30357142857142855,0.893217893217892,0.3125,1.0
2017-10-28 20:00:00,0.34615384615384615,0.30357142857142855,0.893217893217892,0.3125,1.0
2017-10-28 20:15:00,0.34615384615384615,0.30357142857142855,0.893217893217892,0.3125,1.0
2017-10-28 20:30:00,0.3692307692307692,0.26964285714285713,0.8896103896103867,0.25,1.0
2017-10-28 20:45:00,0.3692307692307692,0.26964285714285713,0.8896103896103867,0.25,1.0
2017-10-28 21:00:00,0.3692307692307692,0.26964285714285713,0.8896103896103867,0.25,1.0
2017-10-28 21:15:00,0.3692307692307692,0.26964285714285713,0.8896103896103867,0.25,1.0
2017-10-28 21:30:00,0.3692307692307692,0.26964285714285713,0.8896103896103867,0.25,1.0
2017-10-28 21:45:00,0.3692307692307692,0.26964285714285713,0.8896103896103867,0.25,1.0
2017-10-28 22:00:00,0.28846153846153844,0.375,0.9047619047619029,0.125,0.5
2017-10-28 22:15:00,0.28846153846153844,0.375,0.9047619047619029,0.125,0.5
2017-10-28 22:30:00,0.28846153846153844,0.375,0.9047619047619029,0.125,0.5
2017-10-28 22:45:00,0.28846153846153844,0.375,0.9047619047619029,0.125,0.5
2017-10-28 23:00:00,0.28846153846153844,0.375,0.9047619047619029,0.125,0.5
2017-10-28 23:15:00,0.28846153846153844,0.375,0.9047619047619029,0.125,0.5
2017-10-28 23:30:00,0.3903846153846154,0.26785714285714285,0.919913419913419,0.25,0.0
2017-10-28 23:45:00,0.3903846153846154,0.26785714285714285,0.919913419913419,0.25,0.0
