time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h)
2019-02-08 15:00:00,0.4425,0.08163265306122448,0.08163265306122448,1.0,1.0,1.0,0.98,0.2762836185819071
2019-02-08 15:15:00,0.4425,0.08163265306122448,0.08163265306122448,1.0,1.0,1.0,0.98,0.2762836185819071
2019-02-08 15:30:00,0.485,0.0,0.0,1.0,0.99,1.0,0.98,0.4229828850855746
2019-02-08 15:45:00,0.485,0.0,0.0,1.0,0.99,1.0,0.98,0.4229828850855746
2019-02-08 16:00:00,0.485,0.0,0.0,1.0,0.99,1.0,0.98,0.4229828850855746
2019-02-08 16:15:00,0.485,0.0,0.0,1.0,0.99,1.0,0.98,0.4229828850855746
2019-02-08 16:30:00,0.51,0.0,0.0,1.0,0.87,0.92,0.65,0.4841075794621027
2019-02-08 16:45:00,0.51,0.0,0.0,1.0,0.87,0.92,0.65,0.4841075794621027
2019-02-08 17:00:00,0.51,0.0,0.0,1.0,0.87,0.92,0.65,0.4841075794621027
2019-02-08 17:15:00,0.51,0.0,0.0,1.0,0.87,0.92,0.65,0.4841075794621027
2019-02-08 17:30:00,0.5075,0.0,0.0,1.0,0.63,0.8,0.0,0.4572127139364304
2019-02-08 17:45:00,0.5075,0.0,0.0,1.0,0.63,0.8,0.0,0.4572127139364304
2019-02-08 18:00:00,0.5075,0.0,0.0,1.0,0.63,0.8,0.0,0.4572127139364304
2019-02-08 18:15:00,0.5075,0.0,0.0,1.0,0.63,0.8,0.0,0.4572127139364304
2019-02-08 18:30:00,0.53,0.0,0.0,0.21,0.12,0.16,0.01,0.46699266503667486
2019-02-08 18:45:00,0.53,0.0,0.0,0.21,0.12,0.16,0.01,0.46699266503667486
2019-02-08 19:00:00,0.53,0.0,0.0,0.21,0.12,0.16,0.01,0.46699266503667486
2019-02-08 19:15:00,0.53,0.0,0.0,0.21,0.12,0.16,0.01,0.46699266503667486
2019-02-08 19:30:00,0.5525,0.0,0.0,0.1,0.01,0.0,0.3,0.5110024449877751
